campaign_id,concept_id,title,territory,lens,archetype,problem_hypothesis,buyer_hypothesis,proposed_mechanism,why_now,ai_substitution_class,ai_substitution_label,ai_resistance_score,structural_concept_score,evidence_backed_venture_score,venture_score,demand_score,distribution_score,validation_speed_score,margin_score,defensibility_score,originality_score,evidence_groups,verified_evidence_count,status,status_meaning,current_stage,passed_dedup,passed_ai_filter,passed_structural_filter,entered_shortlist,tournament_position,finalist,rejection_stage,rejection_reason,blockers,missing_evidence,next_action,synthetic_or_real
e97858e1417d4d2682c44a7974da0523,cd1c66f89ae047f0aea333c40be97fbd,Desempaquetar servicio caro para envejecimiento,aging,UNBUNDLE_EXPENSIVE_SERVICE,VALIDABLE_CONCIERGE,En 'Envejecimiento' (Necesidades de personas mayores y de quienes las cuidan (familiares y profesionales).) existe una tensión hipotética: La demografía envejece en casi todos los mercados desarrollados; la oferta específica es escasa. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'envejecimiento' (necesidades de personas mayores y de quienes las cuidan (familiares y profesionales).) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,Separar del servicio caro la parte barata y repetible y venderla por separado. aplicado al territorio 'Envejecimiento': un servicio/activo basado en el arquetipo concierge validable que resuelve la tensión concreto sin prometer resultados no verificables.,La demografía envejece en casi todos los mercados desarrollados; la oferta específica es escasa.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,52.45,0.0,52.45,0.0,0.0,85.0,65.0,66.0,83.94,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,2d1a66d85668476796925494a631d232,El cliente es la distribución para envejecimiento,aging,CUSTOMER_BECOMES_DISTRIBUTION,COMMUNITY_PLATFORM,En 'Envejecimiento' (Necesidades de personas mayores y de quienes las cuidan (familiares y profesionales).) existe una tensión hipotética: La demografía envejece en casi todos los mercados desarrollados; la oferta específica es escasa. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'envejecimiento' (necesidades de personas mayores y de quienes las cuidan (familiares y profesionales).) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,"Cada cliente trae al siguiente por el propio uso del producto (compartir, invitar, referir). aplicado al territorio 'Envejecimiento': un servicio/activo basado en el arquetipo plataforma comunitaria que resuelve la tensión concreto sin prometer resultados no verificables.",La demografía envejece en casi todos los mercados desarrollados; la oferta específica es escasa.,DATA_ADVANTAGE,HYPOTHESIS_DATA_ADVANTAGE,,59.26,0.0,59.26,0.0,0.0,45.0,75.0,92.5,83.63,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,887323ac1ae64c219fea381906dbf24d,Prueba antes del pago para educación,education,PROOF_BEFORE_PAYMENT,SOFTWARE_ENABLED_SERVICE,"En 'Educación' (Aprender, evaluar y acreditar habilidades fuera de los caminos formales.) existe una tensión hipotética: El empleo por habilidades convive con títulos lentos y caros; la verificación práctica queda vacante. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'educación' (aprender, evaluar y acreditar habilidades fuera de los caminos formales.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.",Demostrar capacidad o calidad con una muestra verificable antes de que el cliente se comprometa. aplicado al territorio 'Educación': un servicio/activo basado en el arquetipo servicio habilitado por software que resuelve la tensión concreto sin prometer resultados no verificables.,El empleo por habilidades convive con títulos lentos y caros; la verificación práctica queda vacante.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,50.82,0.0,50.82,0.0,0.0,70.0,60.0,68.0,79.14,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,b20946ce6c834c4b89d360a73d61bcf4,Micromercado temporal para educación,education,TEMPORARY_MICRO_MARKET,FRAGMENTED_DEMAND_BUNDLER,"En 'Educación' (Aprender, evaluar y acreditar habilidades fuera de los caminos formales.) existe una tensión hipotética: El empleo por habilidades convive con títulos lentos y caros; la verificación práctica queda vacante. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'educación' (aprender, evaluar y acreditar habilidades fuera de los caminos formales.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.",Capturar una demanda que solo existe durante una ventana corta de tiempo. aplicado al territorio 'Educación': un servicio/activo basado en el arquetipo agrupador de demanda fragmentada que resuelve la tensión concreto sin prometer resultados no verificables.,El empleo por habilidades convive con títulos lentos y caros; la verificación práctica queda vacante.,NETWORK_ADVANTAGE,HYPOTHESIS_NETWORK_ADVANTAGE,,56.27,0.0,56.27,0.0,0.0,55.0,60.0,96.75,79.48,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,a336451dc191451fadca6afe3dd9233d,Comunidad como producto para hogar,home,COMMUNITY_AS_PRODUCT,COMMUNITY_PLATFORM,"En 'Hogar' (Gestión doméstica: mantenimiento, presupuesto, papeleo, compras recurrentes.) existe una tensión hipotética: El hogar sigue siendo el mayor mercado sin automatizar porque nadie lo estandariza. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'hogar' (gestión doméstica: mantenimiento, presupuesto, papeleo, compras recurrentes.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.","El valor es la comunidad y su coordinación, no el contenido estático. aplicado al territorio 'Hogar': un servicio/activo basado en el arquetipo plataforma comunitaria que resuelve la tensión concreto sin prometer resultados no verificables.",El hogar sigue siendo el mayor mercado sin automatizar porque nadie lo estandariza.,DATA_ADVANTAGE,HYPOTHESIS_DATA_ADVANTAGE,,56.35,0.0,56.35,0.0,0.0,45.0,75.0,92.5,79.14,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,476d2ccb68b0411d9fdaf8f8920f2aee,Pagar por resultado para hogar,home,PAY_FOR_OUTCOME,SOFTWARE_ENABLED_SERVICE,"En 'Hogar' (Gestión doméstica: mantenimiento, presupuesto, papeleo, compras recurrentes.) existe una tensión hipotética: El hogar sigue siendo el mayor mercado sin automatizar porque nadie lo estandariza. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'hogar' (gestión doméstica: mantenimiento, presupuesto, papeleo, compras recurrentes.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.","El cliente paga solo cuando se produce el resultado acordado, no por el tiempo o el intento. aplicado al territorio 'Hogar': un servicio/activo basado en el arquetipo servicio habilitado por software que resuelve la tensión concreto sin prometer resultados no verificables.",El hogar sigue siendo el mayor mercado sin automatizar porque nadie lo estandariza.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,51.11,0.0,51.11,0.0,0.0,70.0,60.0,68.0,78.85,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,e375b1d0e5954ac0a4f3307ddfc00588,Pagar por resultado para pequeños negocios,small_businesses,PAY_FOR_OUTCOME,SOFTWARE_ENABLED_SERVICE,En 'Pequeños negocios' (Necesidades operativas de negocios de 1-10 empleados sin equipo de soporte.) existe una tensión hipotética: Las herramientas empresariales están pensadas para empresas grandes; el pequeño negocio improvisa. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'pequeños negocios' (necesidades operativas de negocios de 1-10 empleados sin equipo de soporte.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,"El cliente paga solo cuando se produce el resultado acordado, no por el tiempo o el intento. aplicado al territorio 'Pequeños negocios': un servicio/activo basado en el arquetipo servicio habilitado por software que resuelve la tensión concreto sin prometer resultados no verificables.",Las herramientas empresariales están pensadas para empresas grandes; el pequeño negocio improvisa.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,54.08,0.0,54.08,0.0,0.0,70.0,60.0,68.0,87.7,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,97ba6f232b714a82860d190d657d85ac,Agrupar demanda fragmentada para pequeños negocios,small_businesses,BUNDLE_FRAGMENTED_DEMAND,MARKETPLACE,En 'Pequeños negocios' (Necesidades operativas de negocios de 1-10 empleados sin equipo de soporte.) existe una tensión hipotética: Las herramientas empresariales están pensadas para empresas grandes; el pequeño negocio improvisa. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.,HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'pequeños negocios' (necesidades operativas de negocios de 1-10 empleados sin equipo de soporte.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.,Juntar compradores dispersos para que un servicio que no era viable lo sea. aplicado al territorio 'Pequeños negocios': un servicio/activo basado en el arquetipo marketplace que resuelve la tensión concreto sin prometer resultados no verificables.,Las herramientas empresariales están pensadas para empresas grandes; el pequeño negocio improvisa.,DATA_ADVANTAGE,HYPOTHESIS_DATA_ADVANTAGE,,58.78,0.0,58.78,0.0,0.0,40.0,55.0,91.0,88.4,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,c5a323d226ea411395d9c25469cb4fb9,Prueba antes del pago para creadores,creators,PROOF_BEFORE_PAYMENT,VALIDABLE_CONCIERGE,"En 'Creadores' (Quienes producen contenido, cursos o comunidades y necesitan gestión, distribución y cobro.) existe una tensión hipotética: El creador es ahora una pyme de una persona con necesidades de empresa reales. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'creadores' (quienes producen contenido, cursos o comunidades y necesitan gestión, distribución y cobro.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.",Demostrar capacidad o calidad con una muestra verificable antes de que el cliente se comprometa. aplicado al territorio 'Creadores': un servicio/activo basado en el arquetipo concierge validable que resuelve la tensión concreto sin prometer resultados no verificables.,El creador es ahora una pyme de una persona con necesidades de empresa reales.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,49.29,0.0,49.29,0.0,0.0,85.0,65.0,66.0,79.93,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,5349b3220b914037a61195ae14bfd593,Capa de confianza para creadores,creators,TRUST_LAYER,TRUST_PRODUCT,"En 'Creadores' (Quienes producen contenido, cursos o comunidades y necesitan gestión, distribución y cobro.) existe una tensión hipotética: El creador es ahora una pyme de una persona con necesidades de empresa reales. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'creadores' (quienes producen contenido, cursos o comunidades y necesitan gestión, distribución y cobro.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.","Añadir reputación, garantía o verificación a una interacción que hoy depende de la fe. aplicado al territorio 'Creadores': un servicio/activo basado en el arquetipo producto de confianza que resuelve la tensión concreto sin prometer resultados no verificables.",El creador es ahora una pyme de una persona con necesidades de empresa reales.,DATA_ADVANTAGE,HYPOTHESIS_DATA_ADVANTAGE,,55.05,0.0,55.05,0.0,0.0,40.0,70.0,93.0,80.22,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,e250dcc7337f43e2a1104d675def257b,Pagar por resultado para autónomos,freelancers,PAY_FOR_OUTCOME,SOFTWARE_ENABLED_SERVICE,"En 'Autónomos' (Profesionales independientes que facturan, cotizan, persiguen pagos y venden su tiempo.) existe una tensión hipotética: El autónomo asume costes de empresa sin herramientas de empresa; la IA añade competencia, no gestión. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'autónomos' (profesionales independientes que facturan, cotizan, persiguen pagos y venden su tiempo.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.","El cliente paga solo cuando se produce el resultado acordado, no por el tiempo o el intento. aplicado al territorio 'Autónomos': un servicio/activo basado en el arquetipo servicio habilitado por software que resuelve la tensión concreto sin prometer resultados no verificables.","El autónomo asume costes de empresa sin herramientas de empresa; la IA añade competencia, no gestión.",DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,51.95,0.0,51.95,0.0,0.0,70.0,60.0,68.0,81.95,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,7624758f74504a00be7b1d949faf450c,Comunidad como producto para autónomos,freelancers,COMMUNITY_AS_PRODUCT,COMMUNITY_PLATFORM,"En 'Autónomos' (Profesionales independientes que facturan, cotizan, persiguen pagos y venden su tiempo.) existe una tensión hipotética: El autónomo asume costes de empresa sin herramientas de empresa; la IA añade competencia, no gestión. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'autónomos' (profesionales independientes que facturan, cotizan, persiguen pagos y venden su tiempo.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.","El valor es la comunidad y su coordinación, no el contenido estático. aplicado al territorio 'Autónomos': un servicio/activo basado en el arquetipo plataforma comunitaria que resuelve la tensión concreto sin prometer resultados no verificables.","El autónomo asume costes de empresa sin herramientas de empresa; la IA añade competencia, no gestión.",DATA_ADVANTAGE,HYPOTHESIS_DATA_ADVANTAGE,,57.19,0.0,57.19,0.0,0.0,45.0,75.0,92.5,82.25,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,cef37c0644af4b81a10ce2f4fcb9c5ac,El producto mejora con el uso para inmobiliario,real_estate,PRODUCT_IMPROVES_WITH_USE,DATA_PRODUCT,"En 'Inmobiliario' (Compra, alquiler, mantenimiento y gestión de propiedades por propietarios pequeños.) existe una tensión hipotética: El propietario pequeño compite con profesionales con software; la información asimétrica es enorme. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'inmobiliario' (compra, alquiler, mantenimiento y gestión de propiedades por propietarios pequeños.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.",Cada uso genera datos que mejoran el servicio para ese cliente o para todos. aplicado al territorio 'Inmobiliario': un servicio/activo basado en el arquetipo producto de datos que resuelve la tensión concreto sin prometer resultados no verificables.,El propietario pequeño compite con profesionales con software; la información asimétrica es enorme.,DATA_ADVANTAGE,HYPOTHESIS_DATA_ADVANTAGE,,58.97,0.0,58.97,0.0,0.0,55.0,85.0,96.25,81.85,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,ffbe9d4d58994356833327397ec4fe9c,Marketplace inverso para inmobiliario,real_estate,REVERSE_MARKETPLACE,REVERSE_MARKETPLACE,"En 'Inmobiliario' (Compra, alquiler, mantenimiento y gestión de propiedades por propietarios pequeños.) existe una tensión hipotética: El propietario pequeño compite con profesionales con software; la información asimétrica es enorme. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'inmobiliario' (compra, alquiler, mantenimiento y gestión de propiedades por propietarios pequeños.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.","El comprador publica su necesidad y los oferentes compiten por ella, en vez de buscar catálogo. aplicado al territorio 'Inmobiliario': un servicio/activo basado en el arquetipo marketplace inverso que resuelve la tensión concreto sin prometer resultados no verificables.",El propietario pequeño compite con profesionales con software; la información asimétrica es enorme.,NETWORK_ADVANTAGE,HYPOTHESIS_NETWORK_ADVANTAGE,,56.86,0.0,56.86,0.0,0.0,45.0,55.0,96.75,82.55,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,6b9b696dbf0f4eb8b9793404da149aaf,Predecir antes del problema para turismo,tourism,PREDICT_BEFORE_PROBLEM,VERTICAL_SAAS,"En 'Turismo' (Viajes, experiencias y alojamientos; coordinación entre visitantes y locales.) existe una tensión hipotética: El viajero quiere experiencias reales y verificadas; los intermediarios actuales están estandarizados. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'turismo' (viajes, experiencias y alojamientos; coordinación entre visitantes y locales.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.",Detectar el fallo o la necesidad antes de que ocurra y avisar a tiempo. aplicado al territorio 'Turismo': un servicio/activo basado en el arquetipo saas vertical que resuelve la tensión concreto sin prometer resultados no verificables.,El viajero quiere experiencias reales y verificadas; los intermediarios actuales están estandarizados.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,53.96,0.0,53.96,0.0,0.0,55.0,80.0,69.75,80.27,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,a3642cd952e3458fbf748480ba53f004,Agrupar demanda fragmentada para turismo,tourism,BUNDLE_FRAGMENTED_DEMAND,FRAGMENTED_DEMAND_BUNDLER,"En 'Turismo' (Viajes, experiencias y alojamientos; coordinación entre visitantes y locales.) existe una tensión hipotética: El viajero quiere experiencias reales y verificadas; los intermediarios actuales están estandarizados. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'turismo' (viajes, experiencias y alojamientos; coordinación entre visitantes y locales.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.",Juntar compradores dispersos para que un servicio que no era viable lo sea. aplicado al territorio 'Turismo': un servicio/activo basado en el arquetipo agrupador de demanda fragmentada que resuelve la tensión concreto sin prometer resultados no verificables.,El viajero quiere experiencias reales y verificadas; los intermediarios actuales están estandarizados.,COMPOUNDING_SYSTEM,HYPOTHESIS_COMPOUNDING_SYSTEM,,56.51,0.0,56.51,0.0,0.0,55.0,60.0,100.0,80.27,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,c8c1a6dc3a7c4afdbff246badfcc7057,Prueba antes del pago para deporte amateur,amateur_sports,PROOF_BEFORE_PAYMENT,SOFTWARE_ENABLED_SERVICE,"En 'Deporte amateur' (Organización, medición y motivación del deporte no profesional.) existe una tensión hipotética: El deportista amateur tiene los datos de los profesionales pero sin entrenador ni tiempo. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'deporte amateur' (organización, medición y motivación del deporte no profesional.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.",Demostrar capacidad o calidad con una muestra verificable antes de que el cliente se comprometa. aplicado al territorio 'Deporte amateur': un servicio/activo basado en el arquetipo servicio habilitado por software que resuelve la tensión concreto sin prometer resultados no verificables.,El deportista amateur tiene los datos de los profesionales pero sin entrenador ni tiempo.,DEFENSIBLE_WORKFLOW,HYPOTHESIS_DEFENSIBLE_WORKFLOW,,50.82,0.0,50.82,0.0,0.0,70.0,60.0,68.0,79.09,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
e97858e1417d4d2682c44a7974da0523,c27ce070ab39451a827ad59711363ee9,Vender riesgo reducido para deporte amateur,amateur_sports,SELL_REDUCED_RISK,SAVINGS_PRODUCT,"En 'Deporte amateur' (Organización, medición y motivación del deporte no profesional.) existe una tensión hipotética: El deportista amateur tiene los datos de los profesionales pero sin entrenador ni tiempo. La hipótesis de problema debe validarse con una misión de investigación; no se asume demanda.","HIPÓTESIS (no evidencia): profesional o pequeña organización que sufre 'deporte amateur' (organización, medición y motivación del deporte no profesional.) y ya dedica tiempo o dinero a resolverlo a mano. PENDIENTE de investigación con misión para confirmar comprador real.",El producto se vende por la reducción de riesgo o incertidumbre que aporta. aplicado al territorio 'Deporte amateur': un servicio/activo basado en el arquetipo producto de ahorro que resuelve la tensión concreto sin prometer resultados no verificables.,El deportista amateur tiene los datos de los profesionales pero sin entrenador ni tiempo.,DATA_ADVANTAGE,HYPOTHESIS_DATA_ADVANTAGE,,56.45,0.0,56.45,0.0,0.0,65.0,75.0,91.75,79.38,0,0,NEEDS_REFORMULATION,"Dirección interesante, pero todavía no es una oportunidad concreta.",phase1,yes,no,no,no,,no,,"patrón interesante pero todavía no es una oportunidad concreta: falta Nombre específico, falta Usuario, falta Comprador, falta Situación",,"specific_name, user, buyer, situation, observable_problem, current_alternative, economic_or_time_cost, concrete_deliverable",generar reformulaciones específicas y completar el Opportunity Brief,synthetic
